"Sample","Lab.ID","Class","Individual","Bundle.No.","Period","Event.ID","Priority","Selected","Comments","Loci","Sex","site","cid"
"294-72-03",575,"sample","3002","294",5,"72-03",1,1,"","7",250.25,72,3
"10-2-5",844,"sample","13-27-05","86",2,"5-Oct",4,1,"","7",250.25,5,NA
"356-53-05",688,"sample","17-2-02","356",6,"53-05",2,1,"","7",204.25,53,5
"182-23-01",372,"sample","25-55-01","182",5,"23-01",3,1,"","7",204.25,23,1
"186-75-04",1055,"sample","12-106-02","186",4,"75-04",2,2,"","7",204.25,75,4
"92-3-1",850,"sample","67-114-04","92",3,"92-01",4,1,"1st envelope","7",204.25,92,1
"124-10-05",261,"sample","13-27-05","124",3,"10-05",1,1,"1st envelope","7",250.25,10,5
"92-91-01",197,"sample","25-55-01","92",2,"91-01",1,1,"uf left, 1st envelope","7",204.25,91,1
"130-15-01",273,"sample","13-27-05","130",3,"15-01",3,1,"1st envelope","7",250.25,15,1
"333-28-01",643,"sample","13-27-05","333",6,"28-01",3,1,"","7",250.25,28,1
"87-4-5",875,"sample","72-119-02","120",4,"87-05",4,1,"","7",204.25,87,5
"60-2-5",918,"sample","2213","165",2,"60-05",4,1,"1st envelope","7",250.25,60,5
"247-24-01",492,"sample","2213","247",5,"24-01",2,1,"","7",250.25,24,1
"50-5-5",936,"sample","19-50-05","184",5,"50-05",4,1,"","7",250.25,50,5
"40-35-09",112,"sample","2213","40",2,"35-09",3,1,"coarse underfur, not sure about roots","7",250.25,35,9
"252-4-02",499,"sample","12-106-02","252",5,"4-02",1,1,"","7",204.25,4,2
"26-1-7",805,"sample","2213","45",1,"26-07",4,1,"1st envelope","7",250.25,26,7
"201-108-02",1061,"sample","135-108-03","201",3,"108-02",3,2,"","7",250.25,108,2
"18-8-03",18,"sample","17-2-02","18",1,"8-03",1,1,"2nd envelope","11",204.25,8,3
"358-56-01",691,"sample","24-66-03","358",6,"56-01",1,1,"1st envelope","7",204.25,56,1
"120-4-5",809,"sample","0056","49",4,"120-05",4,1,"","7",250.25,120,5
"242-46-04",483,"sample","38-34-09","242",5,"46-04",2,1,"","7",204.25,46,4
"168-15-04",341,"sample","38-34-09","168",4,"15-04",1,1,"","7",204.25,15,4
"394-10-01",755,"sample","13-27-05","394",4,"10-01",3,1,"","7",250.25,10,1
"120-1-6",1004,"sample","0056","254",1,"120-06",4,2,"1st envelope","7",250.25,120,6
"208-105-08",417,"sample","171-105-09","208",4,"105-08",1,1,"","7",204.25,105,8
"11-3-2",876,"sample","13-27-05","121",3,"11-02",4,1,"1st envelope","7",250.25,11,2
"101-6-5",833,"sample","67-114-04","73",6,"101-05",4,1,"1st envelope","7",204.25,101,5
"289-100-01",567,"sample","7-34-11","289",5,"100-01",1,1,"1st envelope","7",204.25,100,1
"197-22-03",399,"sample","17-2-02","197",4,"22-03",2,1,"1st envelope","7",204.25,22,3
"222-85-02",445,"sample","10-86-01","222",4,"85-02",1,1,"","7",204.25,85,2
"211-99-01",423,"sample","6-87-08","211",4,"99-01",1,1,"2nd envelope","7",250.25,99,1
"386-72-04",742,"sample","78-72-05","386",2,"72-04",1,1,"","7",204.25,72,4
"29-90-06",29,"sample","23-100-05","29",1,"90-06",1,1,"1st envelope","12",204.25,90,6
"105-4-1",832,"sample","171-105-09","72",4,"105-01",4,1,"1st envelope","7",204.25,105,1
"64-8-02",142,"sample","56-28-01","64",2,"8-02",2,1,"1st envelope","7",204.25,8,2
"55-5-5",1009,"sample","7-34-11","259",5,"55-05",4,2,"1st envelope","7",204.25,55,5
"2-2-4",925,"sample","31-60-03","173",2,"02-04",4,1,"1st envelope","7",204.25,2,4
"352-67-03",678,"sample","7-34-11","352",6,"67-03",1,1,"","7",204.25,67,3
"210-98-01",421,"sample","47-64-04","210",4,"98-01",1,1,"","7",250.25,98,1
"34-46-01",105,"sample","67-114-04","34",2,"46-01",2,1,"1st envelope","7",204.25,46,1
"236-78-03",471,"sample","25-55-01","236",4,"78-03",2,1,"1st envelope","7",204.25,78,3
"102-26-02",219,"sample","2213","102",3,"26-02",2,1,"","7",250.25,26,2
"327-15-03",633,"sample","13-27-05","327",6,"15-03",3,1,"","7",250.25,15,3
"20-120-10",87,"sample","0056","20",1,"120-10",3,1,"","12",250.25,120,10
"132-104-03",278,"sample","0056","132",3,"104-03",2,1,"","8",250.25,104,3
"74-3-4",835,"sample","10-86-01","76",3,"74-04",4,1,"","7",204.25,74,4
"186-75-09",378,"sample","12-106-02","186",4,"75-09",1,1,"2nd envelope","7",204.25,75,9
"231-67-02",463,"sample","25-55-01","231",4,"67-02",2,1,"1st envelope","7",204.25,67,2
"227-10-11",454,"sample","13-27-05","227",2,"10-11",3,1,"","7",250.25,10,11
"140-92-10",293,"sample","67-114-04","140",3,"92-10",2,1,"1st envelope","7",204.25,92,10
"214-107-02",429,"sample","31-60-03","214",4,"107-02",1,1,"maybe not bear?","7",204.25,107,2
"46-6-3",778,"sample","2213","16",6,"46-03",4,1,"1st envelope","7",250.25,46,3
"356-53-04",687,"sample","17-2-02","356",6,"53-04",1,1,"","7",204.25,53,4
"271-36-12",535,"sample","2213","271",2,"36-12",3,1,"","7",250.25,36,12
"115-74-02",240,"sample","10-86-01","115",3,"74-02",1,1,"","7",204.25,74,2
"118-28-03",247,"sample","13-27-05","118",3,"28-03",2,1,"","7",250.25,28,3
"358-33-06",693,"sample","67-114-04","358",3,"33-06",3,1,"2nd envelope","7",204.25,33,6
"328-14-03",1082,"sample","2213","328",6,"14-03",3,2,"","7",250.25,14,3
"15-2-4",813,"sample","13-27-05","53",2,"15-04",4,1,"","7",250.25,15,4
"299-96-01",584,"sample","12-106-02","299",5,"96-01",1,1,"","7",204.25,96,1
"206-115-03",414,"sample","171-105-09","206",3,"115-03",1,1,"","7",204.25,115,3
"76-96-07",164,"sample","0056","76",2,"96-07",3,1,"","8",250.25,96,7
"26-33-04",93,"sample","7-34-11","26",5,"33-04",2,1,"","9",204.25,33,4
"36-114-04",107,"sample","0056","36",4,"114-04",2,1,"","8",250.25,114,4
"178-87-03",363,"sample","12-106-02","178",4,"87-03",1,1,"underfur left","7",204.25,87,3
"180-38-02",369,"sample","13-27-05","180",4,"38-02",3,1,"","7",250.25,38,2
"217-81-01",1064,"sample","0056","217",4,"81-01",2,2,"not sure if remaining hairs are from a bear","7",250.25,81,1
"120-4-2",926,"sample","120-4-2","174",4,"120-02",4,1,"1st envelope","24",204.25,120,2
"196-23-01",396,"sample","17-2-02","196",4,"23-01",2,1,"1st envelope","7",204.25,23,1
"61-22-03",137,"sample","31-60-03","61",2,"22-03",2,1,"1st envelope","7",204.25,22,3
"142-14-05",1049,"sample","38-34-09","142",3,"14-05",3,2,"1st envelope","7",204.25,14,5
"45-5-04",117,"sample","12-106-02","45",5,"5-04",2,1,"1st envelope","7",204.25,5,4
"224-72-08",450,"sample","2213","224",4,"72-08",3,1,"1st envelope","7",250.25,72,8
"133-105-03",280,"sample","30-120-03","133",4,"105-03",3,1,"","7",250.25,105,3
"44-14-03",1036,"sample","3002","44",2,"14-03",3,2,"","7",250.25,14,3
"332-62-02",639,"sample","12-106-02","332",6,"62-02",1,1,"","7",204.25,62,2
"243-45-03",485,"sample","35-69-01","243",5,"45-03",3,1,"","7",250.25,45,3
"17-2-03",85,"sample","12-106-02","17",1,"2-03",3,1,"1st envelope","12",204.25,2,3
"294-72-01",1076,"sample","3002","294",5,"72-01",2,2,"","7",250.25,72,1
"365-14-06",705,"sample","2213","365",3,"14-06",3,1,"1st envelope","7",250.25,14,6
"341-4-02",660,"sample","12-106-02","341",6,"4-02",1,1,"","7",204.25,4,2
"213-109-03",428,"sample","72-119-02","213",4,"109-03",3,1,"","7",204.25,109,3
"88-89-01",191,"sample","84-66-02","88",2,"89-01",3,1,"","7",250.25,89,1
"46-4-10",1019,"sample","2213","270",4,"46-10",4,2,"","7",250.25,46,10
"75-4-11",934,"sample","10-86-01","182",4,"75-11",4,1,"","7",204.25,75,11
"16-3-1",871,"sample","13-27-05","116",3,"16-01",4,1,"","7",250.25,16,1
"204-114-05",410,"sample","0056","204",4,"114-05",2,1,"","7",250.25,114,5
"37-16-05",109,"sample","13-27-05","37",2,"16-05",3,1,"","7",250.25,16,5
"134-115-01",281,"sample","50-50-01","134",3,"115-01",1,1,"","7",204.25,115,1
"365-85-01",704,"sample","10-86-01","365",6,"85-01",1,1,"","7",204.25,85,1
"272-2-02",536,"sample","12-106-02","272",5,"2-02",1,1,"","7",204.25,2,2
"253-11-05",502,"sample","12-106-02","253",5,"11-05",1,1,"","7",204.25,11,5
"117-50-01",244,"sample","10-86-01","117",3,"50-01",1,1,"faded at tip, almost look like griz, pretty much uf left","7",204.25,50,1
"66-120-01",66,"sample","0056","66",2,"120-01",1,1,"1st envelope","11",250.25,120,1
"168-15-03",342,"sample","38-34-09","168",4,"15-03",2,1,"","7",204.25,15,3
"398-18-06",762,"sample","13-27-05","398",3,"18-06",3,1,"","7",250.25,18,6
"27-4-3",896,"sample","13-27-05","141",4,"27-03",4,1,"mostly uf left, 2nd envelope","7",250.25,27,3
"339-114-02",656,"sample","67-114-04","339",2,"114-02",3,1,"1st envelope","7",204.25,114,2
"120-5-2",941,"sample","0056","189",5,"120-02",4,1,"coarse underfur","7",250.25,120,2
"319-46-08",617,"sample","2213","319",6,"46-08",3,1,"","7",250.25,46,8
"40-35-05",1035,"sample","3002","40",2,"35-05",2,2,"1st envelope","7",250.25,35,5
"291-39-03",570,"sample","13-27-05","291",6,"39-03",2,1,"","8",250.25,39,3
"223-73-03",448,"sample","10-86-01","223",4,"73-03",3,1,"","7",204.25,73,3
"191-5-01",389,"sample","12-106-02","191",4,"5-01",2,1,"2nd envelope","7",204.25,5,1
"47-64-03",120,"sample","47-64-04","47",2,"64-03",3,1,"","7",250.25,64,3
"135-108-03",283,"sample","135-108-03","135",3,"108-03",1,1,"weird shorty hairs","24",250.25,108,3
"99-45-02",215,"sample","97-69-05","99",3,"45-02",3,1,"","7",204.25,45,2
"153-90-03",314,"sample","25-55-01","153",3,"90-03",1,1,"1st envelope","7",204.25,90,3
"384-36-06",739,"sample","2213","384",2,"36-06",1,1,"","7",250.25,36,6
"75-4-6",806,"sample","12-106-02","46",4,"75-06",4,1,"1st envelope","7",204.25,75,6
"353-78-01",680,"sample","7-34-11","353",6,"78-01",1,1,"1st envelope","7",204.25,78,1
"53-74-01",53,"sample","10-86-01","53",2,"74-01",1,1,"","12",204.25,74,1
"361-41-02",699,"sample","361-41-05","361",6,"41-02",3,1,"","7",250.25,41,2
"86-1-4",865,"sample","10-86-01","109",1,"86-04",4,1,"1st envelope","7",204.25,86,4
"45-4-5",1006,"sample","35-69-01","256",4,"45-05",4,2,"","7",250.25,45,5
"309-67-01",601,"sample","7-34-11","309",5,"67-01",1,1,"","7",204.25,67,1
"29-90-03",94,"sample","23-100-05","29",1,"90-03",2,1,"","12",204.25,90,3
"359-42-01",695,"sample","17-2-02","359",6,"42-01",3,1,"","7",204.25,42,1
"165-46-02",336,"sample","67-114-04","165",4,"46-02",3,1,"1st envelope","7",204.25,46,2
"121-6-7",823,"sample","276-121-04","63",6,"121-07",4,1,"","7",204.25,121,7
"55-49-03",127,"sample","31-60-03","55",2,"49-03",3,1,"blonde underfur","7",204.25,49,3
"21-34-05",89,"sample","31-60-03","21",3,"34-05",3,1,"perhaps not bear?","11",204.25,34,5
"385-16-01",741,"sample","13-27-05","385",2,"16-01",2,1,"1st envelope","7",250.25,16,1
"375-104-01",723,"sample","0056","375",6,"104-01",1,1,"2nd envelope","7",250.25,104,1
"380-120-03",732,"sample","0056","380",1,"120-03",3,1,"","7",250.25,120,3
"26-1-26",793,"sample","2213","32",1,"26-26",4,1,"1st envelope","7",250.25,26,26
"64-103-09",1041,"sample","0056","64",5,"103-09",3,2,"","7",250.25,103,9
"68-34-03",146,"sample","2213","68",5,"34-03",3,1,"","7",250.25,34,3
"70-99-03",150,"sample","12-106-02","70",2,"99-03",3,1,"1st envelope","7",204.25,99,3
"125-10-03",265,"sample","3002","125",2,"10-03",3,1,"","7",250.25,10,3
"161-60-16",329,"sample","3002","161",4,"60-16",1,1,"","7",250.25,60,16
"352-67-05",679,"sample","7-34-11","352",6,"67-05",2,1,"2nd envelope","7",204.25,67,5
"330-75-03",637,"sample","12-106-02","330",2,"75-03",3,1,"","7",204.25,75,3
"123-2-04",259,"sample","12-106-02","123",3,"2-04",2,1,"","7",204.25,2,4
"119-4-4",846,"sample","72-119-02","88",4,"119-04",4,1,"2nd envelope","7",204.25,119,4
"22-3-2",967,"sample","31-60-03","216",3,"22-02",4,1,"","7",204.25,22,2
"281-113-04",555,"sample","0056","281",5,"113-04",1,1,"1st envelope","7",250.25,113,4
"342-11-03",663,"sample","12-106-02","342",6,"11-03",2,1,"","7",204.25,11,3
"1-69-01",1,"sample","35-69-01","1",1,"69-01",1,1,"","11",250.25,69,1
"100-1-9",924,"sample","23-100-05","172",1,"100-09",4,1,"2nd envelope","7",204.25,100,9
"266-26-07",1070,"sample","2213","266",2,"26-07",3,2,"1st envelope","7",250.25,26,7
"206-115-01",415,"sample","171-105-09","206",4,"115-01",2,1,"","7",204.25,115,1
"65-10-01",143,"sample","13-27-05","65",2,"10-01",2,1,"","7",250.25,10,1
"64-8-01",64,"sample","56-28-01","64",2,"8-01",1,1,"1st envelope","12",204.25,8,1
"376-121-06",725,"sample","276-121-04","376",6,"121-06",1,1,"1st envelope","7",204.25,121,6
"219-105-07",438,"sample","171-105-09","219",4,"105-07",3,1,"1st envelope","7",204.25,105,7
"71-4-2",910,"sample","2213","157",4,"71-02",4,1,"","7",250.25,71,2
"275-105-03",544,"sample","171-105-09","275",5,"105-03",2,1,"","7",204.25,105,3
"28-3-1",930,"sample","13-27-05","178",3,"28-01",4,1,"1st envelope","7",250.25,28,1
"31-60-03",31,"sample","31-60-03","31",2,"60-03",1,1,"2nd envelope","24",204.25,60,3
"228-21-04",457,"sample","31-60-03","228",4,"21-04",3,1,"1st envelope","7",204.25,21,4
"58-18-03",131,"sample","56-28-01","58",2,"18-03",2,1,"","7",204.25,18,3
"105-35-02",225,"sample","38-34-09","105",3,"35-02",1,1,"","7",204.25,35,2
"64-4-4",976,"sample","6-87-08","226",4,"64-04",4,1,"","7",250.25,64,4
"300-84-01",586,"sample","10-86-01","300",5,"84-01",1,1,"","7",204.25,84,1
"60-4-11",889,"sample","2213","134",4,"60-11",4,1,"","7",250.25,60,11
"169-26-04",345,"sample","3002","169",4,"26-04",3,1,"","7",250.25,26,4
"199-2-02",402,"sample","13-27-05","199",4,"2-02",2,1,"","7",250.25,2,2
"130-114-01",271,"sample","67-114-04","130",3,"114-01",1,1,"1st envelope","7",204.25,114,1
"50-3-2",840,"sample","19-50-05","81",3,"50-02",4,1,"1st envelope","7",250.25,50,2
"15-2-2",874,"sample","13-27-05","119",2,"15-02",4,1,"","7",250.25,15,2
"283-98-02",558,"sample","12-106-02","283",5,"98-02",2,1,"","7",204.25,98,2
"374-114-05",721,"sample","0056","374",6,"114-05",1,1,"","7",250.25,114,5
"54-62-06",1039,"sample","50-50-01","54",2,"62-06",2,2,"","7",204.25,62,6
"108-64-02",231,"sample","47-64-04","108",3,"64-02",3,1,"1st envelope","7",250.25,64,2
"238-69-01",475,"sample","35-69-01","238",5,"69-01",1,1,"","7",250.25,69,1
"213-109-06",427,"sample","72-119-02","213",4,"109-06",2,1,"1st envelope","7",204.25,109,6
"162-71-05",330,"sample","3002","162",4,"71-05",1,1,"","7",250.25,71,5
"337-86-04",652,"sample","12-106-02","337",6,"86-04",3,1,"","7",204.25,86,4
"22-100-07",90,"sample","23-100-05","22",1,"100-07",2,1,"","11",204.25,100,7
"10-86-02",75,"sample","10-86-01","10",1,"86-02",3,1,"1st envelope","11",204.25,86,2
"272-2-04",538,"sample","17-2-02","272",5,"2-04",3,1,"1st envelope","7",204.25,2,4
"10-2-7",955,"sample","13-27-05","204",2,"7-Dec",4,1,"","7",250.25,7,NA
"335-38-01",646,"sample","13-27-05","335",6,"38-01",1,1,"","7",250.25,38,1
"306-91-05",597,"sample","7-34-11","306",5,"91-05",3,1,"1st envelope","7",204.25,91,5
"188-18-01",382,"sample","13-27-05","188",4,"18-01",3,1,"1st envelope","7",250.25,18,1
"22-3-6",810,"sample","31-60-03","50",3,"22-06",4,1,"1st envelope","7",204.25,22,6
"141-100-04",296,"sample","7-34-11","141",3,"100-04",3,1,"1st envelope","7",204.25,100,4
"34-46-02",106,"sample","31-60-03","34",2,"46-02",3,1,"","7",204.25,46,2
"49-20-01",122,"sample","49-20-03","49",2,"20-01",3,1,"mostly underfur left, 1st envelope","7",250.25,20,1
"74-3-1",909,"sample","10-86-01","156",3,"74-01",4,1,"","7",204.25,74,1
"105-4-2",1020,"sample","171-105-09","271",4,"105-02",4,2,"","7",204.25,105,2
"135-108-04",284,"sample","135-108-03","135",3,"108-04",3,1,"1st envelope","8",250.25,108,4
"176-29-01",360,"sample","49-20-03","176",4,"29-01",2,1,"","7",250.25,29,1
"188-18-05",381,"sample","13-27-05","188",4,"18-05",1,1,"","7",250.25,18,5
"72-4-4",1007,"sample","2213","257",4,"72-04",4,2,"","7",250.25,72,4
"342-11-01",664,"sample","12-106-02","342",6,"11-01",3,1,"","7",204.25,11,1
"146-96-03",305,"sample","31-60-03","146",3,"96-03",2,1,"not bear?","7",204.25,96,3
"52-75-04",124,"sample","12-106-02","52",2,"75-04",2,1,"","7",204.25,75,4
"251-5-03",498,"sample","12-106-02","251",5,"5-03",1,1,"1st envelope","7",204.25,5,3
"106-3-3",825,"sample","67-114-04","65",3,"106-03",4,1,"","7",204.25,106,3
"128-16-02",269,"sample","13-27-05","128",3,"16-02",1,1,"","7",250.25,16,2
"391-67-06",751,"sample","7-34-11","391",6,"67-06",2,1,"2nd envelope","7",204.25,67,6
"137-109-07",1106,"sample","72-119-02","137",3,"109-07",3,3,"2nd envelope","7",204.25,109,7
"183-62-05",373,"sample","10-86-01","183",4,"62-05",2,NA,"","7",204.25,62,5
"276-121-08",1072,"sample","171-105-09","276",5,"121-08",3,2,"coarse underfur, 2ndenvelope","7",204.25,121,8
"209-103-01",419,"sample","0056","209",4,"103-01",2,1,"","7",250.25,103,1
"316-60-04",611,"sample","2213","316",6,"60-04",2,1,"","7",250.25,60,4
"136-98-03",286,"sample","47-64-04","136",3,"98-03",2,1,"","7",250.25,98,3
"60-4-13",919,"sample","67-114-04","166",4,"60-13",4,1,"","7",204.25,60,13
"27-4-10",997,"sample","12-106-02","247",4,"27-10",4,2,"1st envelope","7",204.25,27,10
"61-22-02",61,"sample","31-60-03","61",2,"22-02",1,1,"1st envelope","11",204.25,22,2
"328-14-02",634,"sample","2213","328",6,"14-02",1,1,"","7",250.25,14,2
"390-83-01",749,"sample","67-114-04","390",3,"83-01",3,1,"1st envelope","7",204.25,83,1
"382-88-07",737,"sample","25-55-01","382",1,"88-07",3,1,"","7",204.25,88,7
"74-106-04",159,"sample","12-106-02","74",2,"106-04",1,1,"1st envelope","7",204.25,106,4
"114-5-1",899,"sample","67-114-04","145",5,"114-01",4,1,"1st envelope","7",204.25,114,1
"244-33-05",486,"sample","31-60-03","244",5,"33-05",1,1,"","7",204.25,33,5
"22-6-1",815,"sample","121-22-04","55",6,"22-01",4,1,"","7",250.25,22,1
"397-108-03",760,"sample","6-87-08","397",5,"108-03",1,1,"","7",250.25,108,3
"121-22-03",1047,"sample","31-60-03","121",3,"22-03",3,2,"coarse underfur, 1st envelope","7",204.25,22,3
"98-2-6",870,"sample","12-106-02","115",2,"98-06",4,1,"1st envelope","7",204.25,98,6
"102-26-03",220,"sample","31-60-03","102",3,"26-03",3,1,"","7",204.25,26,3
"59-4-1",915,"sample","31-60-03","162",4,"59-01",4,1,"1st envelope","7",204.25,59,1
"229-66-02",458,"sample","25-55-01","229",4,"66-02",1,1,"1st envelope","7",204.25,66,2
"260-51-01",512,"sample","19-50-05","260",5,"51-01",1,1,"","7",250.25,51,1
"288-101-04",566,"sample","67-114-04","288",5,"101-04",1,1,"","7",204.25,101,4
"280-103-10",553,"sample","0056","280",5,"103-10",2,1,"1st envelope","7",250.25,103,10
"370-102-03",714,"sample","0056","370",6,"102-03",2,1,"1st envelope","7",250.25,102,3
"34-2-11",906,"sample","2213","153",2,"34-11",4,1,"1st envelope","7",250.25,34,11
"34-4-3",795,"sample","7-34-11","34",4,"34-03",4,1,"","7",204.25,34,3
"105-35-03",1043,"sample","2213","105",3,"35-03",2,2,"coarse underfur","7",250.25,35,3
"241-71-04",480,"sample","2213","241",5,"71-04",1,1,"","7",250.25,71,4
"221-100-01",442,"sample","7-34-11","221",4,"100-01",1,1,"coarse underfur","7",204.25,100,1
"158-55-04",326,"sample","7-34-11","158",3,"55-04",2,1,"","7",204.25,55,4
"29-4-7",982,"sample","45-29-01","232",4,"29-07",4,1,"","7",204.25,29,7
"11-75-01",76,"sample","10-86-01","11",1,"75-01",3,1,"","11",204.25,75,1
"380-120-07",731,"sample","0056","380",1,"120-07",2,1,"","7",250.25,120,7
"11-3-5",845,"sample","13-27-05","87",3,"11-05",4,1,"","7",250.25,11,5
"143-83-05",299,"sample","67-114-04","143",3,"83-05",3,1,"2nd envelope","7",204.25,83,5
"51-86-01",51,"sample","10-86-01","51",2,"86-01",1,1,"","10",204.25,86,1
"96-46-08",207,"sample","2213","96",3,"46-08",3,1,"","8",250.25,46,8
"343-17-02",665,"sample","12-106-02","343",6,"17-02",1,1,"","11",204.25,17,2
"376-121-02",726,"sample","276-121-04","376",6,"121-02",2,1,"","7",204.25,121,2
"15-4-2",796,"sample","13-27-05","35",4,"15-02",4,1,"","7",250.25,15,2
"45-4-7",920,"sample","121-22-04","167",4,"45-07",4,1,"1st envelope","7",250.25,45,7
"269-23-03",530,"sample","25-55-01","269",5,"23-03",1,1,"","7",204.25,23,3
"27-4-4",808,"sample","13-27-05","48",4,"27-04",4,1,"4th envelope","7",250.25,27,4
"103-5-6",913,"sample","131-103-04","160",5,"103-06",4,1,"","7",204.25,103,6
"125-5-03",264,"sample","12-106-02","125",3,"5-03",1,1,"","7",204.25,5,3
"10-5-3",848,"sample","12-106-02","90",5,"10-03",4,1,"some underfur left","7",204.25,10,3
"121-6-1",970,"sample","276-121-04","219",6,"121-01",4,1,"1st envelope","7",204.25,121,1
"311-56-03",604,"sample","25-55-01","311",5,"56-03",2,2,"","7",204.25,56,3
"60-6-1",774,"sample","2213","12",6,"60-01",4,1,"","7",250.25,60,1
"87-1-2",1024,"sample","135-108-03","275",1,"87-02",4,2,"coarse underfur","7",250.25,87,2
"295-73-02",577,"sample","10-86-01","295",5,"73-02",2,1,"","7",204.25,73,2
